ref,city,county,district,area_m2,ground_m2,nb_room,nb_bedroom,pool,cellar,garage,output
/fr/properties/182561a-28.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,155,,4,3,,,,82600
/fr/properties/11267a-tj116-1398.htm,Ousse,Pyrénées-Atlantiques,Aquitaine,,715,,,,,,90990
/fr/properties/185527a-224358.htm,Couze-et-Saint-Front,Dordogne,Aquitaine,85,6716,4,2,,,True,192500
/fr/properties/28843a-73421.htm,Bordeaux,Gironde,Aquitaine,75,,3,2,,,,345000
/fr/properties/35223a-fr012935.htm,Haux,Gironde,Aquitaine,167,567,6,4,True,True,,410800
/fr/properties/185499a-3011426477.htm,Firbeix,Dordogne,Aquitaine,208,24500,11,7,True,,True,364000
/fr/properties/57555a-734825.htm,Saint-Martin-de-Seignanx,Landes,Aquitaine,118,910,4,3,,,,284000
/fr/properties/36235a-1032.htm,Monségur,Gironde,Aquitaine,244,430000,7,6,,,,836000
/fr/properties/31786a-bdx-2812-cd.htm,Bordeaux,Gironde,Aquitaine,525,11299,15,10,True,True,True,2100000
/fr/properties/24053a-bvi22179.htm,Duras,Lot-et-Garonne,Aquitaine,276,16800,8,5,,,,453680
/fr/properties/24053a-bvi26232.htm,Saussignac,Dordogne,Aquitaine,250,,12,8,,,,355100
/fr/properties/67373a-733523.htm,Castelnau-de-Médoc,Gironde,Aquitaine,150,566,4,3,,,,334000
/fr/properties/564a-vpu17532.htm,Saint-Gervais,Gironde,Aquitaine,320,3568,8,5,True,True,,694900
/fr/properties/564a-vst17532.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,320,3568,8,5,True,True,,694900
/fr/properties/38750a-4569.htm,Eymet,Dordogne,Aquitaine,200,5000,5,4,,,,187200
/fr/properties/36235a-1038.htm,Saint-Macaire,Gironde,Aquitaine,65,,3,2,True,,True,107000
/fr/properties/35979a-640251194.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,140,,5,4,True,,True,1300000
/fr/properties/26469a-13810vba1701vba.htm,Pessac,Gironde,Aquitaine,195,4950,6,5,,,,785000
/fr/properties/3739a-73356.htm,Eymet,Dordogne,Aquitaine,350,7952,,7,,,,369150
/fr/properties/51615a-3211.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,240,,7,,True,,,1470000
/fr/properties/55756a-7188.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,113,777,5,4,,,,72000
/fr/properties/57210a-8500262544.htm,Brach,Gironde,Aquitaine,92,610,4,3,,,True,286000
/fr/properties/38067a-8500262550.htm,Bordeaux,Gironde,Aquitaine,120,1500,5,3,,,True,259625
/fr/properties/58840a-l390.htm,Angresse,Landes,Aquitaine,,,6,4,True,,,331000
/fr/properties/38067a-8500262562.htm,Langon,Gironde,Aquitaine,120,1500,5,3,,,True,259625
/fr/properties/68280a-179899.htm,La Réole,Gironde,Aquitaine,350,2000,10,5,,True,True,640000
/fr/properties/35979a-640251216.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,185,1082,7,4,,,True,1594000
/fr/properties/128340a-723652.htm,Beautiran,Gironde,Aquitaine,90,536,4,3,,,,303000
/fr/properties/27982a-1244SP.htm,Savignac-de-Miremont,Dordogne,Aquitaine,432,219100,,8,True,,True,795000
/fr/properties/34725a-830004902.htm,Peyrehorade,Landes,Aquitaine,185,5605,6,4,,,True,330000
/fr/properties/57210a-8500262546.htm,Lacanau,Gironde,Aquitaine,92,610,4,3,,,True,286000
/fr/properties/24053a-bvi28677.htm,Monflanquin,Lot-et-Garonne,Aquitaine,176,50100,7,5,,,,585000
/fr/properties/42352a-734424.htm,Parempuyre,Gironde,Aquitaine,65,109,3,2,,,,245500
/fr/properties/185499a-3011412807.htm,Saint-Saud-Lacoussière,Dordogne,Aquitaine,200,2520,9,4,,True,True,297000
/fr/properties/2756a-29082835.htm,Bordeaux,Gironde,Aquitaine,104,879,5,3,,,,311500
/fr/properties/10640a-47-823.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,70,540,4,2,,,,95000
/fr/properties/28843a-73442.htm,Nérigean,Gironde,Aquitaine,94,746,4,3,,,True,232190
/fr/properties/44997a-124754jp.htm,Saint-Jean-de-Luz,Pyrénées-Atlantiques,Aquitaine,66,,3,2,,True,True,269000
/fr/properties/2756a-29082740.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,326,15000,8,4,True,True,True,575000
/fr/properties/3739a-73350.htm,Eymet,Dordogne,Aquitaine,140,5254,,3,,,,237600
/fr/properties/24053a-bvi28698.htm,Ribérac,Dordogne,Aquitaine,111,3659,5,3,,,,249000
/fr/properties/38750a-4541.htm,Eymet,Dordogne,Aquitaine,330,42000,9,5,,,,551200
/fr/properties/55756a-7024.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,65,1342,3,2,,,,99900
/fr/properties/36235a-1035.htm,Cours-de-Monségur,Gironde,Aquitaine,130,23200,5,3,,,,170400
/fr/properties/26562a-124596er.htm,La Douze,Dordogne,Aquitaine,,2597,,,,,,26000
/fr/properties/38078a-8500262558.htm,Castillon-la-Bataille,Gironde,Aquitaine,150,2300,5,4,,,True,216000
/fr/properties/35406a-830038522135.htm,Salies-de-Béarn,Pyrénées-Atlantiques,Aquitaine,199,,7,4,True,,True,376000
/fr/properties/68846a-g510.htm,Gensac,Gironde,Aquitaine,250,200,10,6,,,,350000
/fr/properties/61402a-725254.htm,Bassens,Gironde,Aquitaine,163,908,6,5,,,,518000
/fr/properties/59987a-3380bis.htm,Parentis-en-Born,Landes,Aquitaine,147,645,8,5,True,,True,385000
/fr/properties/61430a-6404973517.htm,Pau,Pyrénées-Atlantiques,Aquitaine,190,876,7,5,,,True,550000
/fr/properties/37385a-124760ep.htm,Barcus,Pyrénées-Atlantiques,Aquitaine,300,128,12,6,,True,,88000
/fr/properties/182561a-30.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,150,5000,5,4,,,,199900
/fr/properties/12599a-92312md33.htm,Bordeaux,Gironde,Aquitaine,360,2443,,4,,,,598500
/fr/properties/8211a-6403673525.htm,Pau,Pyrénées-Atlantiques,Aquitaine,36,,2,,,,True,73500
/fr/properties/68878a-31575.htm,Parempuyre,Gironde,Aquitaine,91,250,4,3,,,True,327000
/fr/properties/128358a-692404.htm,Blanquefort,Gironde,Aquitaine,167,4000,5,4,,,,630000
/fr/properties/36455a-70mx1799.htm,Arveyres,Gironde,Aquitaine,980,8880,20,6,True,,True,1365000
/fr/properties/45470a-830036958870.htm,Saint-Loubès,Gironde,Aquitaine,140,690,6,4,,,True,334400
/fr/properties/38067a-8500262563.htm,Artigues-près-Bordeaux,Gironde,Aquitaine,175,7700,6,4,True,,True,724500
/fr/properties/58537a-v60004497.htm,Arcachon,Gironde,Aquitaine,270,2400,10,6,True,,True,950000
/fr/properties/13787a-2051.htm,Badefols-sur-Dordogne,Dordogne,Aquitaine,380,22100,,6,,,,661500
/fr/properties/56820a-3599.htm,Pontonx-sur-l'Adour,Landes,Aquitaine,114,4115,4,3,True,,True,255000
/fr/properties/31658a-1088.htm,Fumel,Lot-et-Garonne,Aquitaine,86,717,5,3,,,,135000
/fr/properties/35979a-640251215.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,185,1042,7,4,,,True,1530000
/fr/properties/35979a-640251214.htm,Anglet,Pyrénées-Atlantiques,Aquitaine,233,824,8,4,,,True,1388000
/fr/properties/24053a-bvi26782.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,85,518,5,3,,,,70000
/fr/properties/57210a-8500262545.htm,Carcans,Gironde,Aquitaine,92,610,4,3,,,True,286000
/fr/properties/47875a-42-2308-4117.htm,Sauveterre-la-Lémance,Lot-et-Garonne,Aquitaine,240,10000,9,4,True,,True,420000
/fr/properties/18000a-204347.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,141,835,4,3,,,,91000
/fr/properties/20544a-gd1310-1.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,150,1074,5,3,,,,273000
/fr/properties/11267a-yj21-1301.htm,Bordes,Pyrénées-Atlantiques,Aquitaine,160,727,7,6,True,,True,230000
/fr/properties/35223a-fr015705.htm,Bordeaux,Gironde,Aquitaine,135,,7,5,,,,790000
/fr/properties/183947a-103735mx2467.htm,Mimizan,Landes,Aquitaine,350,8000,8,6,True,,,680000
/fr/properties/20762a-20testearcachon.htm,La Teste-de-Buch,Gironde,Aquitaine,116,,4,,,,,545000
/fr/properties/51172a-3150833.htm,Bordeaux,Gironde,Aquitaine,120,,3,,,,,1050000
/fr/properties/11267a-yj21-1331.htm,Nay,Pyrénées-Atlantiques,Aquitaine,195,2300,6,5,,,True,469900
/fr/properties/179101a-ea64399.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,95,,4,2,,True,True,606000
/fr/properties/141982a-16381_1.htm,Saint-Emilion,Gironde,Aquitaine,238,,8,5,,,,1200000
/fr/properties/59682a-greg3331.htm,Feugarolles,Lot-et-Garonne,Aquitaine,127,1234,4,2,,,True,146000
/fr/properties/34286a-2497.htm,Saint-Léon-sur-l'Isle,Dordogne,Aquitaine,110,950,4,2,,,,129000
/fr/properties/51172a-3149647.htm,Bordeaux,Gironde,Aquitaine,53,,2,,,,,348000
/fr/properties/20665a-3342.htm,Montayral,Lot-et-Garonne,Aquitaine,118,1600,6,3,True,,True,199000
/fr/properties/18000a-204348.htm,Buzy,Pyrénées-Atlantiques,Aquitaine,160,1500,6,5,,,,183750
/fr/properties/183946a-99835do550.htm,Saint-Sauveur,Gironde,Aquitaine,,,5,3,,,,997000
/fr/properties/183946a-103415do550.htm,Saint-Estèphe,Gironde,Aquitaine,359,757,10,,,,,357000
/fr/properties/564a-vpu17564.htm,Pugnac,Gironde,Aquitaine,295,2445,8,5,,,,386650
/fr/properties/58672a-CTMAI169.htm,Villeneuve-de-Marsan,Landes,Aquitaine,175,2000,7,5,,True,True,249000
/fr/properties/59987a-3384.htm,Parentis-en-Born,Landes,Aquitaine,124,2211,5,3,,,,335000
/fr/properties/141982a-16428_3.htm,Cancon,Lot-et-Garonne,Aquitaine,230,6600,8,5,True,,True,448375
/fr/properties/141982a-16443_4.htm,Saint-Martin-de-Laye,Gironde,Aquitaine,130,2000,5,3,,,True,206700
/fr/properties/17050a-246932.htm,Bergerac,Dordogne,Aquitaine,130,800,5,3,,,True,159900
/fr/properties/17918a-1732.htm,Bérenx,Pyrénées-Atlantiques,Aquitaine,130,9000,4,3,,,True,157500
/fr/properties/47875a-42-2309-4118.htm,Sauveterre-la-Lémance,Lot-et-Garonne,Aquitaine,340,15000,12,7,True,,True,599000
/fr/properties/35406a-830034283111.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,40,,2,,,,,229000
/fr/properties/55756a-7194.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,160,200,8,4,,,,149900
/fr/properties/34522a-8798.htm,Libourne,Gironde,Aquitaine,233,766,9,6,,,,234000
/fr/properties/32263a-4011.htm,Razimet,Lot-et-Garonne,Aquitaine,143,2800,6,4,True,,,259000
/fr/properties/36235a-1033.htm,Le Puy,Gironde,Aquitaine,140,6051,5,4,,,,286200
/fr/properties/24053a-bvi28656.htm,Lévignac-de-Guyenne,Lot-et-Garonne,Aquitaine,136,3936,6,5,,,,251450
/fr/properties/2756a-29054478.htm,Saint-Gervais,Gironde,Aquitaine,78,520,4,3,,,,217000
/fr/properties/34477a-e29272.htm,Tocane-Saint-Apre,Dordogne,Aquitaine,210,420000,6,2,,,,679250
/fr/properties/141982a-16439_1.htm,Ménesplet,Dordogne,Aquitaine,140,9335,5,4,,,True,180200
/fr/properties/182561a-19.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,90,,4,3,,True,,60200
/fr/properties/17918a-1730.htm,Lahontan,Pyrénées-Atlantiques,Aquitaine,165,,4,3,,,True,157500
/fr/properties/38784a-Bliss-343.htm,Aire-sur-l'Adour,Landes,Aquitaine,240,17900,9,5,True,,,346500
/fr/properties/55678a-pa706.htm,Saint-Aubin-de-Médoc,Gironde,Aquitaine,171,1139,8,4,True,,True,575000
/fr/properties/465a-851.htm,Bordeaux,Gironde,Aquitaine,370,100000,10,6,,,,660000
/fr/properties/59682a-greg3902.htm,Agen,Lot-et-Garonne,Aquitaine,380,86000,14,10,True,,True,489000
/fr/properties/20544a-gd1310.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,150,1074,5,3,,,,273000
/fr/properties/47875a-42-4074.htm,Mazeyrolles,Dordogne,Aquitaine,100,,5,4,,,True,176000
/fr/properties/38784a-Bliss-267.htm,Port-Sainte-Marie,Lot-et-Garonne,Aquitaine,300,7000,7,5,,,,334400
/fr/properties/56336a-731658.htm,Mazères-Lezons,Pyrénées-Atlantiques,Aquitaine,100,,4,3,,,True,249000
/fr/properties/30185a-1527.htm,Laluque,Landes,Aquitaine,150,1711,7,4,True,,,231000
/fr/properties/47875a-42-3950.htm,Saint-Cernin-de-l'Herm,Dordogne,Aquitaine,126,4400,6,5,True,,,199800
/fr/properties/2756a-29053757.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,286,4000,8,5,True,True,,388500
/fr/properties/59682a-greg4002.htm,Agen,Lot-et-Garonne,Aquitaine,104,4064,4,3,,,True,136000
/fr/properties/59987a-3387.htm,Parentis-en-Born,Landes,Aquitaine,112,2317,4,3,True,,True,300000
/fr/properties/1974a-R11435E.htm,Le Bourdeix,Dordogne,Aquitaine,162,7150,,3,True,,,239000
/fr/properties/10740a-08011.htm,Duras,Lot-et-Garonne,Aquitaine,215,8000,,5,,,,275000
/fr/properties/26469a-224665acu.htm,Eysines,Gironde,Aquitaine,109,357,5,3,,,True,399000
/fr/properties/24053a-bvi28479.htm,Ribérac,Dordogne,Aquitaine,80,2799,3,2,,,,136000
/fr/properties/2460a-2479.htm,Pazayac,Dordogne,Aquitaine,1500,1500,,,,,,35000
/fr/properties/30145a-1650.htm,Navarrenx,Pyrénées-Atlantiques,Aquitaine,110,,5,3,,,,180000
/fr/properties/21996a-117cal92542.htm,Langon,Gironde,Aquitaine,100,1483,5,4,,,True,180000
/fr/properties/177493a-729609.htm,Margaux,Gironde,Aquitaine,414,3990,10,6,,,,849000
/fr/properties/13185a-1375.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,220,2000,8,4,,,,530400
/fr/properties/36833a-124603cc.htm,Marmande,Lot-et-Garonne,Aquitaine,138,4363,6,4,True,True,True,236250
/fr/properties/67040a-7501185254.htm,La Douze,Dordogne,Aquitaine,300,,6,4,,True,,315000
/fr/properties/56956a-316.htm,Lanton,Gironde,Aquitaine,70,934,3,,True,,True,880000
/fr/properties/26469a-224631bee.htm,Talence,Gironde,Aquitaine,81,,3,2,,,,239500
/fr/properties/7140a-4460od.htm,Prigonrieux,Dordogne,Aquitaine,87,1510,4,3,,,,160000
/fr/properties/2460a-2495.htm,Saint-Amand-de-Coly,Dordogne,Aquitaine,20000,23100,,,,,,59500
/fr/properties/67040a-7501186468.htm,Le Change,Dordogne,Aquitaine,1600,35000,17,9,True,True,,1263000
/fr/properties/20609a-5974.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,170,1055,7,5,,,,194250
/fr/properties/29313a-28981311.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,32,,2,2,,,True,270000
/fr/properties/34522a-8833.htm,Montpon-Ménestérol,Dordogne,Aquitaine,95,225,4,2,,,,134000
/fr/properties/67040a-7501186472.htm,Azerat,Dordogne,Aquitaine,300,10000,7,4,,True,True,315000
/fr/properties/54977a-599-lacle.htm,Agen,Lot-et-Garonne,Aquitaine,150,1945,7,5,True,,,296000
/fr/properties/2460a-2494.htm,Saint-Amand-de-Coly,Dordogne,Aquitaine,3450,3450,,,,,,28000
/fr/properties/38078a-8500262433.htm,Ribérac,Dordogne,Aquitaine,190,3250,8,5,,,True,179000
/fr/properties/51615a-3209.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,250,480,8,5,True,,,1200000
/fr/properties/30432a-124740ld.htm,Mont-de-Marsan,Landes,Aquitaine,144,5500,5,3,,,,315000
/fr/properties/2460a-2487.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,70,545,4,2,,,True,118250
/fr/properties/2460a-2496.htm,Saint-Amand-de-Coly,Dordogne,Aquitaine,5680,5680,,,,,,28000
/fr/properties/20949a-s2509.htm,Quinsac,Dordogne,Aquitaine,230,3272,11,6,True,,,232900
/fr/properties/31658a-1086.htm,Blanquefort-sur-Briolance,Lot-et-Garonne,Aquitaine,100,2819,5,4,True,,,155000
/fr/properties/10740a-08010.htm,Duras,Lot-et-Garonne,Aquitaine,81,,5,3,,,,185000
/fr/properties/30619a-117924cl.htm,Orist,Landes,Aquitaine,163,2462,5,3,,,True,254400
/fr/properties/44945a-m685.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,130,,7,5,,,,699000
/fr/properties/2756a-28772521.htm,Sainte-Eulalie,Gironde,Aquitaine,104,879,5,3,,,,311500
/fr/properties/58393a-99372mx1755.htm,Tosse,Landes,Aquitaine,168,1100,4,3,True,,,499000
/fr/properties/34430a-103093.htm,Saint-Sauveur,Dordogne,Aquitaine,177,2905,9,3,,,,249100
/fr/properties/49115a-200114-221823.htm,Bordeaux,Gironde,Aquitaine,86,,4,2,,,,374500
/fr/properties/35979a-640251031.htm,Bordeaux,Gironde,Aquitaine,165,,4,3,True,,True,1298000
/fr/properties/2756a-14619376.htm,Saint-Savin,Gironde,Aquitaine,193,472,7,3,,,True,107000
/fr/properties/44945a-m458.htm,Saint-Jean-de-Luz,Pyrénées-Atlantiques,Aquitaine,260,1103,9,6,,,,1430000
/fr/properties/465a-845.htm,Saint-Macaire,Gironde,Aquitaine,210,2000,8,5,,,,275000
/fr/properties/31658a-1084.htm,Monpazier,Dordogne,Aquitaine,101,,3,2,,,,161000
/fr/properties/2460a-2499.htm,Terrasson-Lavilledieu,Dordogne,Aquitaine,130,546,7,4,,,True,115000
/fr/properties/1494a-5309.htm,Aiguillon,Lot-et-Garonne,Aquitaine,330,3360,10,5,,,,289000
/fr/properties/81516a-8500262402.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,134,688,5,4,,,True,299000
/fr/properties/28843a-73352.htm,Le Haillan,Gironde,Aquitaine,69,,3,2,,True,True,246000
/fr/properties/26469a-223626mga.htm,Cenon,Gironde,Aquitaine,130,443,5,3,,,,515000
/fr/properties/17048a-6403473477.htm,Lons,Pyrénées-Atlantiques,Aquitaine,42,,2,,,,True,116500
/fr/properties/2756a-28980272.htm,Saint-André-de-Cubzac,Gironde,Aquitaine,182,968,5,3,,True,True,430000
/fr/properties/68610a-z1opr.htm,Pessac,Gironde,Aquitaine,,,4,3,,,,446770
/fr/properties/66107a-1661.htm,Morcenx,Landes,Aquitaine,150,750,5,3,,,,291200
/fr/properties/70710a-gmgem.htm,Louer,Landes,Aquitaine,,,2,,,,,107000
/fr/properties/10640a-47-818.htm,Miramont-de-Guyenne,Lot-et-Garonne,Aquitaine,106,4430,6,3,,,,227000
/fr/properties/76221a-8474.htm,Coux-et-Bigaroque,Dordogne,Aquitaine,146,1370,9,5,True,,True,272850
/fr/properties/38076a-8500262353.htm,Blanquefort,Gironde,Aquitaine,80,2300,3,2,,,True,399000
/fr/properties/60788a-59383734.htm,Arcachon,Gironde,Aquitaine,76,,3,,,,True,395000
/fr/properties/26469a-1-2020215165dms.htm,Marmande,Lot-et-Garonne,Aquitaine,127,262,4,3,,,,140990
/fr/properties/82435a-8500262097.htm,Bergerac,Dordogne,Aquitaine,110,458,5,4,,,True,139000
/fr/properties/44945a-a400.htm,Saint-Jean-de-Luz,Pyrénées-Atlantiques,Aquitaine,85,,3,2,,,,1145000
/fr/properties/68610a-g5ar3.htm,Pessac,Gironde,Aquitaine,,,5,4,,,,561060
/fr/properties/34455a-in1-1057.htm,Castel-Sarrazin,Landes,Aquitaine,,1550,,,,,,39900
/fr/properties/66107a-1592.htm,Montpezat,Lot-et-Garonne,Aquitaine,460,9500,12,6,,True,,1150000
/fr/properties/68610a-ivks6.htm,Pessac,Gironde,Aquitaine,,,3,,,,,296115
/fr/properties/60788a-59383737.htm,Arcachon,Gironde,Aquitaine,83,255,4,,,,,553850
/fr/properties/68610a-vykx3.htm,Léognan,Gironde,Aquitaine,,,4,3,,,,410000
/fr/properties/24053a-bvi28476.htm,Agen,Lot-et-Garonne,Aquitaine,237,467,7,5,,,,308500
/fr/properties/31973a-124637cl.htm,Billère,Pyrénées-Atlantiques,Aquitaine,84,,4,3,,True,True,117000
/fr/properties/2756a-28980714.htm,Cavignac,Gironde,Aquitaine,160,902,5,3,,True,True,306500
/fr/properties/38076a-8500262354.htm,Gujan-Mestras,Gironde,Aquitaine,126,601,5,4,True,,True,524000
/fr/properties/182520a-830036498791.htm,Sanguinet,Landes,Aquitaine,63,,3,2,,,True,223500
/fr/properties/26469a-223955ata.htm,Le Barp,Gironde,Aquitaine,88,872,5,3,,,True,317200
/fr/properties/564a-vsts17515.htm,Blaye,Gironde,Aquitaine,320,23200,8,5,True,,,397100
/fr/properties/66107a-1652_1.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,52,,2,,,True,,249000
/fr/properties/20665a-3341.htm,Condezaygues,Lot-et-Garonne,Aquitaine,160,893,8,5,,,True,130000
/fr/properties/68610a-lsdzq.htm,Cestas,Gironde,Aquitaine,,,6,5,,,,425990
/fr/properties/31113a-8478-VI.htm,Castillonnès,Lot-et-Garonne,Aquitaine,160,12500,6,3,True,,True,299600
/fr/properties/183908a-732899.htm,Martignas-sur-Jalle,Gironde,Aquitaine,88,557,4,3,,,,365000
/fr/properties/68610a-mfp7x.htm,Cestas,Gironde,Aquitaine,,,5,3,,,,399500
/fr/properties/18000a-204346.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,179,205,4,3,,,,90000
/fr/properties/35406a-830037504902.htm,Peyrehorade,Landes,Aquitaine,185,5605,6,4,,,True,330000
/fr/properties/68610a-hwwui.htm,Pessac,Gironde,Aquitaine,,,,,,,,499000
/fr/properties/29313a-28752662.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,143,,4,3,,,,1030000
/fr/properties/68610a-3t64b.htm,Léognan,Gironde,Aquitaine,,,5,4,,,,467550
/fr/properties/183891a-830035462900.htm,Fossemagne,Dordogne,Aquitaine,200,3900,8,6,True,,True,494000
/fr/properties/183009a-732108.htm,Cours-de-Pile,Dordogne,Aquitaine,167,,6,5,,,,427000
/fr/properties/183884a-30967.htm,Lège-Cap-Ferret,Gironde,Aquitaine,100,980,6,4,,,True,1365000
/fr/properties/67040a-7501186464.htm,Coursac,Dordogne,Aquitaine,700,1200000,17,10,,True,,1863750
/fr/properties/20665a-3339.htm,Anthé,Lot-et-Garonne,Aquitaine,210,13899,5,3,True,,True,420000
/fr/properties/45109a-8500262326.htm,Garein,Landes,Aquitaine,153,1148,5,4,True,,True,250000
/fr/properties/68610a-6vltd.htm,Cestas,Gironde,Aquitaine,,,7,5,,,,699000
/fr/properties/14664a-4315.htm,Sarlat-la-Canéda,Dordogne,Aquitaine,212,2277,7,5,,True,True,275600
/fr/properties/38973a-90mx1913.htm,Larbey,Landes,Aquitaine,156,13500,8,3,True,True,True,450000
/fr/properties/68610a-x28yu.htm,Gradignan,Gironde,Aquitaine,,,,,,,,249360
/fr/properties/38048a-8500262394.htm,Langon,Gironde,Aquitaine,278,5100,7,4,,True,True,357000
/fr/properties/37992a-4641.htm,Castillonnès,Lot-et-Garonne,Aquitaine,100,250,6,4,,,,88000
/fr/properties/68610a-ddnpq.htm,Cestas,Gironde,Aquitaine,,,5,4,,,,476000
/fr/properties/44945a-a401.htm,Biarritz,Pyrénées-Atlantiques,Aquitaine,49,,2,,,,,350000
/fr/properties/69044a-nxuoq.htm,Louer,Landes,Aquitaine,,,,,,,,70000
/fr/properties/465a-843.htm,Cadillac,Gironde,Aquitaine,163,1500,9,5,,,,337000
/fr/properties/38076a-8500262355.htm,Le Bouscat,Gironde,Aquitaine,130,168,5,3,True,,,649000
/fr/properties/36458a-174.htm,Mimizan,Landes,Aquitaine,150,910,6,4,,,,445000
/fr/properties/66107a-1623.htm,Mouguerre,Pyrénées-Atlantiques,Aquitaine,130,500,5,4,,,,375000
/fr/properties/55756a-7176.htm,Villeneuve-sur-Lot,Lot-et-Garonne,Aquitaine,,2254,,,,,,40500
/fr/properties/38784a-Bliss-346.htm,Lesgor,Landes,Aquitaine,367,19800,10,7,True,,,380000
/fr/properties/21419a-1876.htm,Courbiac,Lot-et-Garonne,Aquitaine,160,1969,6,4,True,,,265000
/fr/properties/38747a-cm_1540.htm,Périgueux,Dordogne,Aquitaine,110,1600,5,3,True,,,179000
/fr/properties/60299a-472777.htm,Agen,Lot-et-Garonne,Aquitaine,390,66500,11,6,True,,,885000
/fr/properties/26469a-_222212ata.htm,Marcheprime,Gironde,Aquitaine,44,,2,,,,True,135990
/fr/properties/35734a-24002354.htm,Périgueux,Dordogne,Aquitaine,404,,12,6,True,True,,1287500
/fr/properties/8213a-6403073456.htm,Arzacq-Arraziguet,Pyrénées-Atlantiques,Aquitaine,127,720,5,4,True,,True,225000
/fr/properties/26562a-124145er.htm,Montignac,Dordogne,Aquitaine,335,,11,8,,True,True,193500
/fr/properties/54830a-a20200101.htm,Bazas,Gironde,Aquitaine,1200,1200,,,,,,33000
/fr/properties/67032a-7501186455.htm,Bergerac,Dordogne,Aquitaine,263,5168,10,4,,True,True,279000
/fr/properties/63344a-731969.htm,Herm,Landes,Aquitaine,689,,11,10,,,,805000
/fr/properties/56143a-123818cg.htm,Montpon-Ménestérol,Dordogne,Aquitaine,155,262,8,5,,,True,169000
/fr/properties/63188a-472711.htm,Nérac,Lot-et-Garonne,Aquitaine,107,3000,5,3,,,,164000
/fr/properties/128215a-732828.htm,Saugnac-et-Cambran,Landes,Aquitaine,150,1014,7,5,,,,349000
/fr/properties/24053a-aia608.htm,Monségur,Gironde,Aquitaine,1000,35100,,,,,,472500
/fr/properties/54830a-a20191006n2.htm,Quinsac,Gironde,Aquitaine,78,,3,2,,,True,279000
/fr/properties/18000a-204345.htm,Oloron-Sainte-Marie,Pyrénées-Atlantiques,Aquitaine,153,1807,5,3,,,,152000
/fr/properties/8213a-6403072368.htm,Garlin,Pyrénées-Atlantiques,Aquitaine,91,8000,5,3,,,,80000
/fr/properties/37385a-124476ep.htm,Barcus,Pyrénées-Atlantiques,Aquitaine,89,250,5,3,,,True,55000
/fr/properties/9023a-1094.htm,Bordeaux,Gironde,Aquitaine,475,15000,11,6,True,,,1863000
